02,314508,104
02,316473,112
02,319803,111
02,321224,105
02,325986,107
01,326836,259,0,0,0
02,328118,103
02,332081,96
02,337165,88
02,338397,79
02,340141,79
02,340695,84
02,341351,90
02,343296,88
02,344469,82
02,346124,84
02,348389,90
02,350875,96
01,351258,241,0,0,0
02,351452,94
02,352096,94
02,352717,93
02,353451,96
02,354038,103
02,355559,111
02,363663,110
02,364440,115
02,364928,122
02,365361,122
01,365641,142,0,0,0
02,365950,119
02,369580,113
02,371878,115
02,372267,120
02,372743,126
02,375641,124
02,377950,128
02,378394,128
02,378827,133
02,379237,134
02,379704,133
02,381047,135
01,381736,159,0,0,0
02,383545,131
02,383978,128
02,387108,122
02,393502,114
02,399230,105
02,400085,95
02,400940,85
02,401794,76
02,402895,67
02,405635,67
02,407856,72
01,408766,268,0,0,0
02,409221,79
02,410864,88
02,412684,97
02,415926,97
02,416670,92
02,421909,94
02,424052,100
02,425661,108
02,429914,117
01,430502,215,0,0,0
02,431667,123
02,435319,131
02,437095,130
02,437872,124
02,438638,126
02,439105,132
02,443700,130
02,450205,126
02,452215,119
01,452659,219,0,0,0
02,456355,111
02,458498,102
02,459332,92
02,460108,83
02,460929,84
02,461329,89
02,461817,97
02,462340,106
02,465647,105
02,466468,100
02,469388,92
02,470354,83
02,472851,84
01,474839,219,0,0,0
02,477036,79
02,477947,82
02,478357,88
02,478768,96
02,479234,105
02,479634,115
02,480056,125
02,481699,125
02,482587,120
02,485140,112
02,486372,113
02,486883,119
02,487216,127
02,489048,126
02,489816,120
02,490668,122
02,492367,128
02,492877,133
02,493199,140
02,493643,139
02,494098,137
02,498394,139
02,498961,137
02,499238,141
02,499782,138
02,500115,141
02,500537,141
02,500925,141
02,501426,138
02,503112,131
02,503901,133
01,505211,301,0,0,0
02,505654,129
02,506599,132
02,506975,133
02,507331,139
02,509229,137
02,509928,139
02,510328,138
02,510805,135
02,511227,138
02,511683,135
02,512470,138
02,512926,136
02,513292,139
02,515069,135
02,516378,136
02,516802,132
02,517588,135
02,517988,136
02,518432,141
02,518810,143
02,520963,146
02,522676,144
02,523116,141
02,523582,139
02,523983,138
02,524437,138
02,524870,140
02,525270,137
02,525736,137
02,526136,137
02,526557,141
02,527035,138
02,527479,136
02,527835,137
01,528173,227,0,0,0
02,528334,139
02,528744,140
02,529166,137
02,529599,141
02,531342,143
02,531730,144
02,532163,141
02,532596,141
02,533010,139
02,533407,143
02,533795,140
02,534273,139
02,534672,143
02,535095,140
02,535449,143
02,535960,140
02,536404,141
02,536759,139
02,537225,140
02,537636,137
02,538070,141
02,538480,145
02,538879,142
02,539301,140
02,539726,141
02,540158,138
02,540589,141
02,541034,141
02,541433,138
02,541899,138
02,542299,140
02,542743,141
02,543176,139
02,543586,135
02,544041,136
02,544474,141
02,544896,138
02,545362,135
02,545784,136
02,546228,135
02,546706,135
02,547105,138
02,547538,135
02,547971,135
02,548483,132
02,548892,135
02,549392,132
02,549847,130
02,550280,134
02,550713,133
02,551168,134
02,551579,134
02,552101,131
02,552556,130
02,553022,126
02,553510,124
01,553944,255,0,0,0
02,553999,126
02,554521,123
02,554987,126
02,555409,123
02,555998,121
02,556463,125
02,556852,125
02,557296,127
02,557795,131
02,558251,131
02,558661,127
02,562480,123
02,562913,126
02,563335,133
02,571762,131
02,575790,135
02,583540,132
01,584632,304,0,0,0
02,584786,126
02,586158,118
02,590177,119
02,599413,114
02,600878,107
02,601955,98
02,607894,99
01,607917,230,0,0,0
02,608260,104
02,608704,112
02,614188,111
02,615043,105
02,618850,97
02,625289,88
02,628597,79
01,629591,215,0,0,0
02,630207,79
02,634671,74
02,635946,77
02,640042,83
02,642364,81
02,643528,75
02,647635,77
02,649389,73
01,652598,228,0,0,0
02,653174,76
02,654118,83
02,662056,81
02,664708,75
02,667150,75
02,667939,73
02,668838,77
02,673234,84
02,676309,92
01,677202,243,0,0,0
02,682936,91
02,684901,86
02,686134,88
02,690218,84
02,691206,77
02,692016,73
02,692849,74
02,693493,79
01,696285,189,0,0,0
02,697323,77
02,698166,72
02,700908,75
02,701363,81
02,701752,89
02,702163,98
02,702584,108
02,703040,118
02,705204,128
02,705726,133
02,707447,130
02,709645,132
02,710089,135
02,710588,133
02,711121,129
02,712708,132
02,713152,133
02,713597,135
02,714107,133
02,714485,137
02,714899,134
02,715350,136
02,715806,137
02,716205,137
02,716716,133
01,717477,210,0,0,0
02,719746,136
02,720102,142
02,721079,140
02,721456,143
02,721900,139
02,722355,142
02,722766,139
02,723210,142
02,723598,142
02,724020,140
02,724498,136
02,724942,135
02,726696,136
02,727162,132
02,728905,133
02,729371,134
02,729794,133
02,730248,137
02,730670,136
02,731125,135
02,731558,135
02,732047,132
02,732479,135
02,733023,132
02,737687,125
02,738551,127
02,740339,123
02,741295,116
01,742198,245,0,0,0
02,742271,114
02,745512,108
02,746533,100
02,747554,91
02,749863,82
02,750873,72
02,751872,72
02,754059,77
02,754548,85
02,756746,84
02,758489,88
02,758955,95
02,759554,104
02,759843,113
02,760276,123
02,760709,127
01,762435,200,0,0,0
02,762452,131
02,764305,133
02,769623,134
02,771688,129
02,772509,122
02,775562,123
02,775995,129
02,777760,127
02,778592,121
02,781168,113
02,782067,114
02,784587,109
01,787651,250,0,0,0
02,788072,102
02,788883,93
02,789849,84
02,791450,84
02,791881,89
02,792335,97
02,792768,106
02,793212,115
02,793656,123
02,794089,126
02,795965,122
02,796787,125
02,797220,132
02,797675,135
02,799495,131
02,800228,124
02,806866,126
02,807278,132
02,807666,139
02,808187,138
02,808676,143
02,808942,140
01,810197,223,0,0,0
02,811796,143
02,812161,148
02,812605,147
02,812994,146
02,813394,144
02,813771,147
02,814251,143
02,814748,139
02,816280,142
02,819188,138
02,819999,140
02,820389,146
02,820768,150
02,821186,147
02,821588,150
02,824106,147
02,824894,140
02,826914,142
02,829504,138
01,830467,201,0,0,0
02,833431,140
02,833830,146
02,834208,146
02,834619,146
02,835040,148
02,836694,144
02,838693,147
02,839048,153
02,839425,156
02,839814,152
02,840181,153
02,840613,149
02,841124,145
02,841490,148
02,841824,147
02,842323,148
02,846852,144
02,848284,145
02,848728,143
02,851527,137
01,852430,217,0,0,0
02,853956,129
02,854812,130
02,855188,136
02,855588,143
02,855977,144
02,856398,147
02,859196,143
02,860862,136
02,861649,138
02,862049,142
02,862559,144
02,865368,140
02,866156,137
02,866667,139
02,869020,140
02,870230,146
02,870619,146
02,871097,141
02,871540,139
01,873783,212,0,0,0
02,875170,143
02,875592,142
02,876136,144
02,884883,141
02,887004,144
01,894203,202,0,0,0
02,895485,141
02,897205,134
02,902834,126
02,904998,117
02,910050,117
02,910460,122
02,914212,130
02,914578,139
02,914978,142
01,915450,210,0,0,0
02,916621,144
02,917154,143
02,917453,142
02,917920,146
02,918286,146
02,918763,141
02,919540,143
02,919962,144
02,920351,141
02,920784,143
02,921217,139
02,921627,142
02,922482,144
02,922948,143
02,923304,147
02,923692,154
02,925135,153
02,925402,153
02,925790,151
02,926179,148
02,926612,149
02,926990,151
02,930308,148
02,930741,145
02,931141,143
02,931585,142
02,931985,144
02,933605,140
02,934438,143
02,934937,148
02,936847,146
01,937158,215,0,0,0
02,937613,148
02,938012,149
02,938434,145
02,939211,145
02,939689,140
02,941187,143
02,941587,149
02,941964,151
02,942353,155
02,943152,154
02,944739,152
02,945195,147
02,945594,149
02,945961,149
02,946382,147
02,946760,148
02,947193,147
02,947592,148
02,949202,145
02,949624,148
02,949980,153
02,950379,151
02,950767,150
02,951200,148
02,951578,149
02,953165,154
02,953676,151
02,954342,155
02,954719,152
02,955241,153
02,958471,151
02,958738,152
02,959115,151
02,959559,152
02,959892,155
01,960997,236,0,0,0
02,961092,157
02,961513,158
02,963056,153
02,963456,153
02,963833,153
02,964255,149
02,964688,147
02,966253,141
02,967063,141
02,967829,145
02,968207,149
02,968606,147
02,969028,144
02,970994,148
02,971382,147
02,971782,151
02,972159,152
02,972580,148
02,973003,147
02,973402,148
02,973813,151
02,975411,147
02,975744,150
02,976155,152
02,976532,153
02,976899,158
02,977276,156
02,977676,153
02,978053,156
02,979686,153
02,980051,153
02,980462,153
02,980840,156
02,981239,152
01,981397,202,0,0,0
02,981639,153
02,981995,158
02,983937,161
02,984303,157
02,984703,155
02,985113,149
02,985913,151
02,986301,150
02,986724,145
02,987156,145
02,987556,143
02,987977,147
02,988347,144
02,988788,145
02,989165,147
02,989588,144
02,990020,148
02,990386,149
02,990764,151
02,991163,147
02,991607,144
02,991996,148
02,992385,149
02,992762,154
02,993184,151
02,993572,148
02,993972,151
02,994361,155
02,994771,152
02,995138,153
02,996681,153
02,997070,149
02,997458,152
02,997868,153
02,998246,153
02,998634,158
02,999001,156
02,999400,151
02,1000700,143
02,1001398,144
02,1001776,150
02,1002164,148
02,1002597,147
02,1002975,151
02,1004529,150
02,1004917,150
02,1005328,155
02,1005686,152
02,1006094,147
02,1006494,149
02,1006938,145
02,1007693,148
02,1008114,145
01,1008353,267,0,0,0
02,1008514,148
02,1008936,145
02,1009347,148
02,1009713,149
02,1010103,149
02,1010512,151
02,1010901,150
02,1011300,148
02,1011722,151
02,1012166,147
02,1012533,146
02,1012921,148
02,1013332,153
02,1013698,156
02,1014076,155
02,1014464,150
02,1014886,152
02,1015263,151
02,1016851,152
02,1017262,149
02,1017706,151
02,1018028,155
02,1018427,152
02,1018827,153
02,1019216,153
02,1019615,149
02,1020015,149
02,1020481,149
02,1020836,149
02,1021236,151
02,1021624,150
02,1022035,146
02,1022490,140
02,1022879,142
02,1024422,138
02,1025254,140
02,1025665,145
02,1026065,149
02,1026443,149
02,1026842,147
02,1027252,144
02,1027653,148
02,1028063,145
02,1028462,147
02,1028895,144
02,1029230,147
01,1031072,225,0,0,0
02,1032969,144
02,1033347,145
02,1033780,147
02,1034157,148
02,1034590,145
02,1035001,148
02,1035378,147
02,1035789,148
02,1036200,145
02,1036633,147
02,1037121,143
02,1038320,144
02,1038775,143
02,1039075,147
02,1039508,144
02,1039919,145
02,1040344,147
02,1040740,148
02,1041173,147
02,1041573,141
02,1041994,141
02,1042438,143
02,1042794,148
02,1043271,147
02,1043637,142
02,1044115,140
02,1051319,134
02,1051797,133
02,1052186,137
02,1052673,136
02,1053063,140
02,1053462,139
02,1053907,138
01,1053967,227,0,0,0
02,1054383,133
02,1054805,136
02,1055238,139
02,1055615,138
02,1056081,140
02,1056525,137
02,1056936,136
02,1057380,140
02,1057802,139
02,1058257,140
02,1058668,136
02,1059092,135
02,1059567,135
02,1064241,130
02,1065129,132
02,1065584,130
02,1065996,131
02,1066483,128
02,1066905,131
01,1068120,140,0,0,0
02,1068514,138
02,1069225,138
02,1069658,135
02,1070113,135
02,1070557,133
02,1071034,128
02,1071501,130
02,1071945,129
02,1072489,127
02,1072944,125
02,1073411,124
02,1075453,126
02,1075885,126
02,1076352,126
02,1076796,129
02,1078761,126
02,1079182,126
02,1079737,121
02,1080170,124
02,1080659,126
02,1081092,123
02,1081591,126
02,1082003,127
02,1082491,128
02,1082991,128
02,1083435,125
02,1083911,125
02,1084400,128
02,1084844,125
02,1085399,122
02,1085932,125
02,1086376,122
02,1086864,122
02,1087342,127
02,1087786,126
02,1088275,126
02,1088729,126
02,1089240,126
02,1089695,126
02,1090195,127
02,1090650,125
02,1091183,121
02,1091649,124
02,1092148,123
02,1092637,120
02,1093170,118
02,1093726,113
02,1094202,114
02,1094757,115
02,1095245,117
02,1095734,120
02,1096222,121
02,1096700,119
02,1097199,122
02,1097710,121
02,1098165,120
02,1098679,123
02,1099166,121
02,1099652,123
02,1100152,120
02,1100740,121
02,1101173,120
02,1103194,125
02,1103538,130
02,1104037,128
02,1104470,127
02,1104970,125
02,1105425,124
02,1105924,128
02,1106502,125
02,1106890,128
02,1107323,131
02,1107789,128
02,1108258,127
02,1108744,129
02,1109233,125
02,1109821,122
02,1110243,122
02,1110742,121
02,1111242,120
02,1111689,125
02,1112185,122
02,1112652,119
02,1113140,122
02,1113617,124
02,1114106,123
02,1114594,121
02,1115105,122
02,1115604,122
02,1116060,125
02,1116559,124
02,1118646,119
02,1121033,119
02,1121521,122
02,1122032,119
02,1122499,122
02,1122998,121
02,1123531,118
02,1124056,117
02,1124596,117
02,1125151,115
02,1125651,112
02,1126139,116
02,1126661,116
02,1127138,118
02,1127616,123
02,1128093,123
02,1128593,124
02,1129093,120
02,1129592,117
02,1130136,117
02,1130680,112
02,1131246,111
02,1131778,107
02,1132322,108
02,1132911,109
02,1133433,109
02,1134076,106
02,1136685,100
02,1137695,92
02,1139172,83
02,1140215,83
02,1140737,88
02,1141259,96
02,1141825,102
02,1142480,100
02,1145055,94
02,1146132,96
02,1146643,102
02,1147220,105
02,1147719,109
02,1148274,109
02,1148818,108
02,1149362,108
02,1151671,107
02,1152249,111
02,1152715,113
02,1153204,119
02,1155458,117
02,1156047,111
02,1157954,113
02,1158421,116
02,1158953,119
02,1159420,117
02,1159997,112
02,1160663,105
02,1161362,97
02,1162239,92
02,1162828,90
02,1163383,90
02,1163993,93
02,1164615,94
02,1165337,93
02,1165847,98
02,1166380,105
02,1166891,107
02,1167479,105
02,1168045,109
02,1168580,108
02,1169122,109
02,1169666,109
02,1170210,112
02,1170732,112
02,1171253,112
02,1171797,112
02,1172297,110
02,1172852,110
02,1173440,111
02,1173962,110
02,1174484,112
02,1175028,109
02,1175628,112
02,1176115,113
02,1176659,109
02,1177214,107
02,1177836,103
02,1178381,105
02,1178902,109
02,1179512,106
02,1180012,109
02,1180567,108
02,1181133,111
02,1181666,110
02,1182221,107
02,1182776,110
02,1183309,107
02,1183897,107
02,1184419,107
02,1184996,108
02,1185541,110
02,1186051,109
02,1186661,113
02,1187128,114
02,1187683,109
02,1188271,112
02,1188793,108
02,1189348,110
02,1189992,106
02,1190547,105
02,1191079,106
02,1191823,102
02,1192345,105
02,1192967,102
02,1193511,104
02,1194010,105
02,1194532,110
02,1195054,109
02,1195598,113
02,1196119,110
02,1196796,109
02,1197240,112
02,1197796,108
02,1198328,108
02,1198883,108
02,1199416,112
02,1199982,109
02,1200571,107
02,1201148,107
02,1201725,108
02,1202269,105
02,1202880,103
02,1203446,102
02,1204045,105
02,1204580,105
02,1205344,103
02,1205689,105
02,1206388,102
02,1206843,106
02,1207365,107
02,1207997,102
02,1208530,105
02,1209085,104
02,1209707,105
02,1210240,102
02,1210850,106
02,1211361,106
02,1211927,107
02,1212449,112
02,1212993,110
02,1213637,109
02,1214125,107
02,1216345,106
02,1216889,107
02,1217444,110
02,1217933,112
02,1218532,108
02,1219154,109
02,1219620,109
02,1220187,111
02,1220774,109
02,1221296,111
02,1221796,112
02,1222319,110
02,1222872,109
02,1223383,112
02,1223938,110
02,1224493,109
02,1225115,109
02,1225559,111
02,1226117,113
02,1226669,110
02,1227235,108
02,1227757,109
02,1228401,108
02,1228900,107
02,1229478,107
02,1230033,103
02,1230643,106
02,1231143,109
02,1231698,107
02,1232253,108
02,1232797,107
02,1233574,110
02,1233885,111
02,1234495,107
02,1235017,107
02,1235672,104
02,1236160,105
02,1236782,110
02,1237270,108
02,1237803,108
02,1238347,110
02,1238892,112
02,1239435,111
02,1240034,113
02,1240512,110
02,1241034,110
02,1241577,111
02,1242144,113
02,1242621,111
01,1243099,1734,0,0,0
02,1243176,109
02,1243766,108
02,1244342,104
02,1244963,103
02,1245531,102
02,1246162,100
02,1246739,101
02,1247350,96
02,1251990,99
02,1252490,105
02,1253011,111
02,1253500,109
02,1254144,103
02,1259783,95
02,1260527,86
02,1261348,81
02,1263879,84
02,1265866,80
02,1266788,83
02,1267309,90
02,1269163,88
02,1270073,82
02,1271061,84
02,1271683,90
02,1272006,98
02,1273959,106
02,1274481,113
02,1274913,121
02,1275435,120
02,1275890,124
02,1276335,128
02,1276801,125
02,1277356,127
02,1277789,129
01,1277911,345,0,0,0
02,1278199,130
02,1278699,126
02,1281918,119
02,1282817,110
02,1283983,111
02,1285626,116
02,1286070,124
02,1287924,123
02,1290211,127
02,1290677,131
02,1292975,128
02,1295295,130
02,1295750,128
02,1296216,131
02,1296616,131
02,1297137,131
01,1297216,191,0,0,0
02,1297659,131
02,1298014,136
02,1302355,134
02,1302843,134
02,1303276,139
02,1303665,138
02,1304220,136
02,1304531,139
02,1304975,135
02,1306751,133
02,1307173,134
02,1308916,134
02,1309337,134
02,1309793,136
02,1310214,137
02,1310669,133
02,1312446,126
02,1315543,127
02,1316053,128
02,1316386,133
02,1318151,131
01,1318441,210,0,0,0
02,1318985,125
02,1319883,117
02,1322003,108
02,1322914,108
02,1324179,113
02,1324604,121
02,1325069,122
02,1325911,127
02,1326433,128
02,1328053,130
02,1328475,136
02,1328930,134
02,1329430,134
02,1329796,136
02,1331529,132
02,1333682,135
02,1334070,140
02,1337167,143
01,1338644,200,0,0,0
02,1338821,139
02,1339643,142
02,1341341,139
02,1342185,137
02,1342607,139
02,1343017,142
02,1343561,142
02,1343872,142
02,1344461,137
02,1346004,139
02,1346437,135
02,1348091,138
02,1348524,140
02,1348945,143
02,1349334,142
02,1349811,137
02,1351510,129
02,1352265,120
02,1353075,111
02,1353974,111
02,1354418,116
02,1354873,124
02,1357371,123
02,1358226,127
02,1358625,134
02,1359092,134
02,1359491,134
01,1360958,221,0,0,0
02,1362056,136
02,1362466,142
02,1362866,140
02,1363421,141
02,1364999,136
02,1366696,137
02,1367129,139
02,1367562,137
02,1367972,141
02,1368398,143
02,1368794,146
02,1369228,143
02,1369637,142
02,1370070,142
02,1370514,142
02,1370925,142
02,1371536,137
02,1373079,129
02,1373867,130
02,1374378,129
02,1379895,132
02,1380361,132
02,1381149,137
02,1381604,136
02,1382015,139
02,1382459,138
02,1382870,136
01,1383309,221,0,0,0
02,1383325,139
02,1383724,138
02,1384169,142
02,1384579,146
02,1384990,143
02,1385434,140
02,1385867,143
02,1386289,140
02,1386700,143
02,1387132,140
02,1387554,144
02,1387943,141
02,1388402,141
02,1388798,141
02,1389253,141
02,1389652,139
02,1390074,143
02,1390485,140
02,1390918,143
02,1391330,144
02,1391750,141
02,1392151,143
02,1393871,139
02,1394714,140
02,1395147,139
02,1395559,138
02,1396024,138
02,1396435,142
02,1398145,139
02,1398955,132
02,1399787,134
02,1400198,138
02,1401919,138
02,1402364,136
02,1402774,137
02,1403273,137
02,1403695,134
02,1404128,133
02,1404594,137
02,1405038,134
02,1405471,133
02,1405948,132
02,1406396,132
02,1406827,133
02,1407292,131
02,1407747,131
02,1408214,133
02,1408713,129
02,1409146,132
02,1410966,128
02,1412010,121
02,1412853,123
02,1413286,129
02,1413777,130
02,1415252,129
02,1418370,129
02,1418848,126
02,1419347,124
02,1419913,122
02,1420380,124
02,1420846,123
02,1421323,120
02,1423221,123
02,1423677,126
02,1424143,126
02,1424631,126
02,1425142,130
02,1425575,127
02,1426097,123
02,1429538,124
02,1430026,123
02,1430482,126
02,1430948,123
02,1431414,126
02,1431891,127
02,1432369,129
02,1432935,126
02,1433368,121
02,1433857,119
02,1434367,121
02,1434889,117
02,1435434,118
02,1435976,115
02,1436443,117
02,1436942,116
02,1437442,118
02,1437919,120
02,1438474,120
02,1438929,120
02,1439451,123
02,1439897,121
02,1440395,123
02,1440883,124
02,1441360,122
02,1441816,125
02,1442538,122
02,1444091,115
02,1444835,107
02,1445834,108
02,1446334,113
02,1446822,116
02,1447310,121
02,1447810,118
02,1448321,119
02,1448820,121
02,1449320,118
02,1449875,117
02,1450396,113
02,1450952,114
02,1451473,112
02,1451963,112
01,1453117,691,0,0,0
02,1455991,117
02,1456446,123
02,1456946,124
02,1457423,123
02,1457901,123
02,1458435,118
02,1458989,116
02,1459510,113
02,1460043,115
02,1460698,114
02,1461220,109
02,1461686,106
02,1462230,108
02,1462985,104
02,1464950,107
02,1465438,111
02,1465938,113
02,1466471,113
02,1466960,118
02,1469435,115
02,1470423,119
02,1471055,119
02,1471444,117
02,1471943,115
02,1472509,111
02,1473053,114
02,1473608,115
02,1474108,111
02,1474652,114
02,1475207,110
02,1475763,108
02,1476328,112
02,1476839,109
02,1477394,111
02,1477949,109
02,1478516,112
02,1478992,111
02,1479559,112
02,1480091,111
02,1480613,115
02,1481135,114
02,1481679,117
02,1482189,113
02,1482689,111
02,1483266,114
02,1483744,111
02,1484254,114
02,1484776,115
02,1485276,119
02,1485764,116
02,1486264,119
02,1486819,118
02,1487307,114
02,1487873,114
02,1488373,114
02,1488917,112
02,1489461,113
02,1489993,113
02,1490493,109
02,1491070,112
02,1491614,109
02,1492136,111
02,1492658,113
02,1493179,116
02,1493701,113
02,1494212,116
02,1494733,116
02,1495244,116
02,1495755,119
02,1496277,116
02,1497864,113
02,1498375,114
02,1498907,117
02,1499396,117
02,1499907,118
01,1499929,464,0,0,0
02,1500395,119
02,1500883,118
02,1501461,122
02,1501849,119
02,1502371,121
02,1502837,122
02,1503337,124
02,1503836,123
02,1504336,126
02,1504769,123
02,1505268,121
02,1505768,123
02,1506245,126
02,1506756,127
02,1507211,123
02,1507710,126
02,1508180,127
02,1508654,123
02,1509176,123
02,1509664,120
02,1510175,117
02,1510708,115
02,1511285,115
02,1511796,117
02,1512295,113
02,1512784,116
02,1513305,115
02,1513805,120
02,1514304,120
02,1514782,118
02,1515303,122
02,1515803,119
02,1516336,122
02,1516824,119
02,1517324,121
02,1517857,118
02,1518378,114
02,1518922,114
02,1519444,115
02,1519988,115
02,1520532,111
02,1521009,114
02,1521520,114
02,1522119,112
02,1522674,106
02,1523252,107
02,1525039,112
02,1525561,113
02,1526105,114
02,1526629,117
02,1527137,116
02,1527693,113
02,1528292,114
02,1528736,114
02,1529246,114
02,1529779,112
02,1530301,116
02,1530834,115
02,1531344,117
02,1531877,115
02,1532367,112
02,1532932,116
02,1533399,114
02,1533920,114
02,1534441,115
02,1534919,117
02,1535464,115
02,1536040,110
02,1536617,105
02,1537283,102
02,1537949,96
02,1538583,96
02,1539170,99
02,1539692,104
02,1540225,105
02,1540802,107
02,1541336,104
02,1541879,108
02,1542456,107
02,1543000,108
02,1543544,109
02,1544110,109
02,1544699,111
02,1545165,112
02,1545698,111
02,1546186,113
02,1548306,114
02,1548861,117
02,1549383,113
02,1549917,110
02,1550460,108
02,1551071,109
02,1551614,107
02,1552158,105
02,1552747,105
02,1553357,104
02,1553846,106
02,1554456,107
02,1554990,107
02,1555533,107
02,1556099,107
02,1556654,106
02,1557209,107
02,1557787,108
02,1558342,108
02,1558897,105
02,1559463,105
02,1560007,107
02,1560573,106
02,1561139,109
02,1561683,106
02,1562239,107
02,1562786,107
02,1563404,110
02,1563892,107
02,1564425,110
02,1564980,111
02,1565480,110
02,1566001,111
02,1566567,109
02,1567100,111
02,1567655,107
02,1568255,108
02,1568776,108
02,1569309,108
02,1569887,109
02,1572030,104
02,1573106,97
02,1576580,98
02,1577080,104
02,1577568,109
02,1578135,112
02,1578590,117
02,1579134,115
02,1579655,114
02,1580133,117
02,1582242,116
02,1582753,112
02,1583308,115
02,1583807,112
02,1584340,116
02,1584862,114
02,1585372,112
02,1585872,114
02,1586460,111
02,1587204,114
02,1587548,113
02,1588059,114
02,1588703,114
02,1589082,113
02,1589602,114
02,1590135,112
02,1590669,110
02,1591245,114
02,1591766,111
02,1592299,107
02,1592843,108
02,1593432,108
02,1593998,107
02,1594508,111
02,1595108,115
02,1595541,112
02,1596085,112
02,1596606,112
02,1597161,113
02,1597705,109
02,1598294,111
02,1598915,108
02,1599393,105
02,1599959,107
02,1600614,108
02,1601058,107
02,1601581,110
02,1602146,106
02,1605942,109
02,1606453,114
02,1607008,112
02,1607596,108
02,1608174,107
02,1609062,103
02,1609461,98
02,1610138,100
02,1610638,106
02,1611115,104
02,1611726,105
02,1612270,106
02,1612836,104
02,1613402,106
02,1614002,102
02,1615023,105
02,1615833,105
02,1616290,107
02,1616644,107
02,1619774,102
02,1621006,95
02,1622238,86
02,1623371,87
02,1623948,92
02,1624492,100
02,1625047,107
02,1625503,113
02,1626013,113
02,1626523,114
02,1627001,117
02,1629632,113
02,1630653,106
02,1631608,108
02,1632129,114
02,1632518,122
02,1633006,122
02,1633561,117
02,1635759,110
02,1636536,105
02,1636958,104
02,1639478,103
02,1640078,104
02,1640644,103
02,1641154,99
01,1642323,1411,0,0,0
02,1643375,92
02,1644452,94
02,1645006,100
02,1645573,107
02,1646083,106
02,1646616,108
02,1647204,108
02,1647793,108
02,1648326,104
02,1648892,107
02,1649458,106
02,1650068,104
02,1650590,107
02,1651183,103
02,1651767,105
02,1652300,105
02,1652988,105
02,1653410,106
02,1653987,109
02,1654553,106
02,1655067,109
02,1655641,106
02,1656207,106
02,1656773,105
02,1657296,109
02,1657883,107
02,1658405,106
02,1658993,105
02,1659571,109
02,1660104,108
02,1660670,107
02,1661236,103
02,1661846,101
02,1662413,103
02,1662990,101
02,1663571,105
02,1664144,107
02,1664677,107
02,1665210,110
02,1665743,111
02,1666309,110
02,1666820,109
02,1667352,109
02,1667885,109
02,1668440,111
02,1669018,110
02,1669587,105
02,1670194,105
02,1670772,103
02,1671404,100
02,1672048,97
02,1672626,98
02,1673203,96
02,1673835,100
02,1674390,99
02,1674968,103
02,1675556,101
02,1676178,100
02,1676744,101
02,1678942,96
02,1680063,89
02,1681118,90
02,1681684,96
02,1682273,101
02,1682849,101
02,1683393,106
02,1683937,108
02,1684503,109
02,1685050,107
02,1685602,107
02,1686191,103
02,1686849,106
02,1687312,105
02,1687878,105
02,1688633,105
02,1688988,109
